,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Min Temp,Wind Speed
541,3922414,Camiri,81,BO,1644555130.6080081,70,-20.05,-63.5167,70.25,70.25,3.2
542,3731095,Aquin,13,HT,1644555130.8730679,81,18.2833,-73.4,75.29,75.29,4.54
543,3868633,Vallenar,1,CL,1644555131.1381276,80,-28.5708,-70.7581,63.01,63.01,1.79
544,1082243,Ambilobe,99,MG,1644555131.4381952,92,-13.2,49.05,76.42,76.42,2.44
545,523392,Naryan-Mar,99,RU,1644555131.7042549,87,67.6713,53.087,22.23,22.23,18.72
546,594861,Šeduva,62,LT,1644555132.0123246,90,55.7667,23.7667,32.43,32.43,10.76
547,3392996,Parnarama,34,BR,1644555132.2883866,98,-5.6817,-43.0933,71.02,71.02,2.39
548,1713191,Garchitorena,82,PH,1644555132.5614476,79,13.8804,123.6946,80.22,80.22,11.52
549,1266540,Kilvelur,83,IN,1644555132.8905215,80,10.7672,79.7419,77.77,77.77,11.05
550,533418,Lukovetskiy,100,RU,1644555133.1825879,96,64.2956,41.9211,26.58,25.99,5.35
551,2220853,Yokadouma,43,CM,1644555133.447647,31,3.5167,15.05,63.41,63.41,0.56
552,1270820,Gudalur,33,IN,1644555133.7247093,47,9.6833,77.2667,82.24,82.24,7.23
553,49747,Oddur,15,SO,1644555133.9957707,60,4.1213,43.8894,70.25,70.25,22.21
554,2126682,Bilibino,50,RU,1644555134.2668319,98,68.0546,166.4372,-36.99,-36.99,2.55
555,2738381,Lata,94,PT,1644555134.3178434,59,40.1629,-8.3327,58.82,49.71,3.04
556,464260,Zaterechnyy,98,RU,1644555134.5859032,87,44.7931,45.2097,38.08,38.08,13.67
557,2444219,Gouré,3,NE,1644555134.8699677,23,13.9835,10.2704,59.02,59.02,9.82
558,3680090,Juradó,96,CO,1644555135.142029,91,7.1053,-77.7641,75.94,75.94,3.15
559,2032614,Baruun-Urt,100,MN,1644555135.4130898,81,46.6806,113.2792,4.77,4.77,1.81
560,2027296,Aykhal,98,RU,1644555135.6841507,94,66.0,111.5,0.41,0.41,6.42
561,2039557,Khasan,97,RU,1644555135.954212,83,42.4308,130.6434,31.26,31.26,6.93
562,5337908,Clearlake,0,US,1644555136.2772849,47,38.9582,-122.6264,60.78,48.52,3.24
563,2122104,Petropavlovsk-Kamchatskiy,0,RU,1644555136.5773516,59,53.0452,158.6483,25.39,25.39,2.24
564,6853140,Lesnoy,100,RU,1644555136.8434117,90,57.6198,63.0784,3.11,3.11,12.33
565,3041732,Mariehamn,0,AX,1644555137.1224744,69,60.0973,19.9348,30.06,30.06,9.22
566,237379,Ndélé,29,CF,1644555137.3895378,20,8.4109,20.6473,66.16,66.16,4.97
567,5989403,Kapuskasing,75,CA,1644555137.727611,85,49.4169,-82.4331,3.2,1.49,8.05
568,934479,Grand Gaube,4,MU,1644555137.781623,65,-20.0064,57.6608,83.37,81.0,1.99
569,1651531,Ambon City,40,ID,1644555138.0476832,83,-3.6954,128.1814,82.54,82.54,9.22
570,3109254,Segovia,92,ES,1644555138.3357482,62,41.1667,-4.0,48.43,41.83,2.51
571,1153035,Kathu,93,TH,1644555138.60481,68,7.9178,98.3332,89.62,85.82,10.54
572,3450083,Santa Maria,0,BR,1644555138.69983,85,-29.6842,-53.8069,66.54,66.54,6.87
573,1258338,Ratnagiri,32,IN,1644555138.9708903,37,16.9833,73.3,86.43,86.43,10.58
574,524901,Moscow,100,RU,1644555139.059911,91,55.7522,37.6156,32.45,30.72,8.75
575,2125693,Evensk,46,RU,1644555139.3299785,78,61.95,159.2333,-8.7,-8.7,3.31
576,3655131,La Libertad,49,EC,1644555139.5960317,76,-2.2333,-80.9,75.02,75.02,6.82
577,6696258,Campbellton,100,CA,1644555139.8650932,89,48.0075,-66.6727,27.05,27.05,9.13
578,2409914,Bonthe,3,SL,1644555140.1321528,93,7.5264,-12.505,75.09,75.09,3.36
579,2139521,Noumea,100,NC,1644555140.2391763,99,-22.2763,166.4572,84.99,82.38,20.33
580,2013392,Vilyuysk,65,RU,1644555140.503236,92,63.7553,121.6247,-15.93,-15.93,2.95
581,1685422,Sulangan,98,PH,1644555140.822308,80,11.1373,123.7228,80.29,80.29,18.57
582,6145890,Shelburne,86,CA,1644555141.0963695,83,44.0787,-80.2041,28.85,24.24,11.16
583,3520994,Puerto Escondido,0,MX,1644555141.1503818,83,15.85,-97.0667,77.83,77.83,0.0
584,1160939,Iranshahr,0,IR,1644555141.470454,26,27.2025,60.6848,57.54,57.54,4.61
585,3887127,Iquique,6,CL,1644555141.591481,68,-20.2208,-70.1431,68.04,68.04,3.62
586,3674676,Mitú,94,CO,1644555141.8595414,87,1.1983,-70.1733,74.17,74.17,2.33
587,1177042,Hasilpur,0,PK,1644555142.1296017,24,29.7122,72.5553,66.18,66.18,2.98
588,2511150,Santa Lucía,0,ES,1644555142.395663,45,27.9117,-15.5407,61.77,57.94,4.61
589,3356832,Henties Bay,83,NA,1644555142.662722,89,-22.116,14.2845,71.85,71.85,8.28
590,3526934,Hueyapan,11,MX,1644555142.9357834,50,18.8667,-98.6667,56.08,56.08,2.06
591,2088122,Port Moresby,20,PG,1644555143.2018437,55,-9.4431,147.1797,89.02,89.02,17.27
592,3939761,Hualmay,100,PE,1644555143.4689038,81,-11.0964,-77.6139,70.27,70.27,5.66
